TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201906,17.946,0.957639,486.076,314.866,0.959028,313.299,0.955556,14.625,0.957639,83.403,0.875,0.349,0.2875,3.539,0.924306,0.2956564690672566,0.8826388888888891,151.81152557903093,0.8548611111111111,625.9031145065779,0.920138888888889,56.083022813622556,0.920138888888889,90.36603529304875,0.9291666666666668,47.8807982515416,0.8548611111111111,429.6031192034916,0.8638888888888889,416.324,0.655556,21.155,20.177,20.096,18.948,15.257,12.838,-9999,-9999,0.844444,0.527778,0.844444,0.844444,0.844444,0.844444,-9999,-9999,13.462,14.474,15.499,-9999,7.675,-9999,-9999,-9999,0.497917,0.484722,0.471528,-9999,0.495833,-9999,-9999,-9999,9.86014,0.5875,66.6391,0.632639,78.7287,0.619161,66.862,0.925694,78.9921,0.638802,-0.850871,0.600694,0.0165858,-0.887386,-0.870387,-0.846255,0.603472,0.598611,0.607639,0.447766,0.422962,0.447766,0.557469,1.33298,1.29864,1.32779,1.40367,1.89886,1.89886,2.05679,2.22867,2.2692,2.27347,2.35344,2.48754,-9999,-9999
201907,24.575,0.998656,473.881,308.856,0.998656,343.092,0.998656,24.566,0.998656,83.484,0.977823,0.419,0.472446,3.323,0.992608,0.2669356584163202,0.9737903225806451,134.6522897742931,0.9502688172043011,610.8749645384419,0.9946236559139786,64.9431676866845,0.9946236559139786,69.79157343066002,0.9946236559139786,51.75097767031356,0.9630376344086022,475.310028050491,0.9946236559139786,415.234,0.994624,27.373,22.666,25.936,24.709,19.786,15.881,-9999,-9999,0.998656,0.0,0.997984,0.998656,0.998656,0.998656,-9999,-9999,10.719,14.128,15.446,-9999,7.673,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,8.62245,0.992608,31.3429,0.979839,33.8253,0.377433,80.8337,0.981855,87.2358,0.592882,0.187122,0.943548,0.0137003,0.173088,0.176328,0.182399,0.953629,0.94422,0.949597,0.385333,0.360148,0.367068,0.375523,0.188709,0.18419,0.190716,0.194715,0.414277,0.414277,0.452932,0.538365,0.316122,0.316698,0.3353,0.418965,-9999,-9999
201908,24.035,0.924059,426.954,297.023,0.926747,335.946,0.923387,23.915,0.924059,83.515,0.880376,0.286,0.709005,2.924,0.236559,-9999,-9999,127.39693371215813,0.8326612903225807,564.8587417334624,0.8830645161290323,65.09165534361755,0.8830645161290323,59.082042390427304,0.8823924731182795,49.716097560443885,0.8413978494623656,468.9927832746724,0.8823924731182795,413.089,0.903226,26.275,22.664,25.274,24.376,21.426,17.845,-9999,-9999,0.925403,0.0,0.925403,0.925403,0.925403,0.925403,-9999,-9999,10.473,13.972,15.281,-9999,7.645,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,4.94443,0.914651,36.4894,0.311828,39.3794,0.575069,78.1479,0.310484,84.3373,0.860164,0.518744,0.30578,0.0212471,0.409161,0.444103,0.514283,0.305108,0.307124,0.30578,0.510219,0.509714,0.513927,0.515609,0.114307,-0.00482956,0.0806907,0.105413,1.05927,0.885464,1.02673,1.0594,0.546515,0.468831,0.533433,0.546514,-9999,-9999
201909,17.253,1.0,354.364,232.772,1.0,312.599,1.0,14.325,1.0,83.351,0.983333,0.701,0.685417,2.817,0.0,-9999,-9999,93.15124947443714,0.9465277777777777,436.0069899758454,0.9965277777777779,52.50462043075683,0.9965277777777779,57.318861513687594,0.9965277777777779,39.393070885193396,0.9569444444444444,421.57513808373585,0.9965277777777779,410.35,0.991667,20.251,16.201,20.798,20.631,21.165,18.138,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,10.159,13.855,15.274,-9999,7.645,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-0.185523,0.990278,16.7154,0.110417,17.0352,0.224565,55.5135,0.1125,56.5756,1.00743,0.218605,0.0951389,0.00596708,0.147482,0.163895,0.215919,0.0958333,0.0958333,0.0951389,0.184613,0.184613,0.187684,0.190474,0.0438192,-0.0282984,0.0159926,0.0393468,0.520583,0.389744,0.495572,0.520541,0.269075,0.220439,0.259366,0.269072,-9999,-9999
201910,5.859,0.983871,269.491,184.492,0.984543,248.6,0.983199,7.14,0.983871,83.541,0.953629,0.502,0.47379,2.947,0.872984,0.25819540143950565,0.8575268817204301,51.31248312772981,0.9052419354838709,326.2995525723845,0.9448924731182796,43.4226742289472,0.9448924731182796,40.20432073774179,0.5853494623655915,32.35301396427608,0.907258064516129,351.0416200769948,0.9374999999999999,411.497,0.936156,8.864,0.083,10.709,11.36,17.179,15.885,-9999,-9999,0.987231,0.0,0.987231,0.987231,0.986559,0.986559,-9999,-9999,10.155,13.853,15.273,-9999,7.644,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-5.98777,0.625,5.62904,0.952957,6.79612,0.121452,43.3398,0.959005,52.3256,0.553122,0.0915138,0.883065,0.00490895,0.0856069,0.0893714,0.0901916,0.889113,0.883065,0.886425,0.00393458,0.00205316,0.00219102,0.00241743,-0.0872812,-0.0879995,-0.087016,-0.0833547,0.191604,0.156511,0.180905,0.191923,0.0340241,0.0125257,0.0315603,0.0344059,-9999,-9999
201911,4.101,1.0,195.733,121.051,1.0,258.512,1.0,4.826,1.0,83.415,0.984028,0.801,0.415278,2.171,0.95625,0.18410479924406575,0.9291666666666667,22.972277101294083,0.9694444444444444,220.7598650362319,0.9986111111111111,41.82097222222221,0.9986111111111111,-9999,-9999,25.946239941354506,0.9694444444444444,332.20296497584536,0.9986111111111111,415.528,0.99375,4.462,0.077,5.449,5.826,13.679,12.474,-9999,-9999,1.0,0.0,1.0,1.0,0.429167,1.0,-9999,-9999,10.159,13.855,15.274,-9999,7.645,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-5.35838,0.308333,5.64299,0.992361,7.28146,0.140405,20.6937,0.997222,26.7022,0.529441,0.177841,0.972222,0.00855676,0.166628,0.170816,0.175014,0.982639,0.979861,0.972222,0.1264,0.12215,0.124293,0.127459,-0.0434001,-0.0479655,-0.0444391,-0.0433228,0.232031,0.217769,0.221407,0.230932,0.0301176,0.0260088,0.0299402,0.030427,-9999,-9999
201912,-0.74,0.998656,159.976,80.035,0.997984,262.482,0.998656,1.938,0.998656,83.443,0.99664,0.764,0.669355,2.069,0.940188,0.16176820246120954,0.9119623655913977,6.888366223370345,0.9952956989247311,147.36908745590546,0.9959677419354839,53.32218185536997,0.9959677419354839,-9999,-9999,24.481764592449522,0.9952956989247311,309.0705855008713,0.9959677419354839,419.116,0.961694,-0.03,0.078,1.19,1.704,14.047,9.966,-9999,-9999,1.0,0.1875,1.0,1.0,0.0,1.0,-9999,-9999,10.159,13.855,15.273,-9999,7.645,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-4.61353,0.993952,4.16051,0.571909,6.26374,0.115538,3.61557,0.630376,5.44333,0.310928,0.191425,0.471102,0.0074828,0.177798,0.191425,0.218858,0.479839,0.471102,0.50336,0.228307,0.223325,0.229326,0.279079,0.0612725,0.0370218,0.0438501,0.0608304,0.407801,0.291044,0.353446,0.404878,0.0,0.0,0.0,0.0,-9999,-9999
202001,-0.509,1.0,177.106,98.215,1.0,257.252,1.0,2.107,1.0,83.536,0.998656,0.719,0.791667,2.307,0.930108,0.18054325464657567,0.8783602150537635,14.942964285283681,0.9905913978494624,181.09877565451146,0.9966397849462366,72.40352771933927,0.9966397849462366,-9999,-9999,32.66208106383883,0.9905913978494624,306.64582320398944,0.9966397849462366,418.3,0.992608,-0.892,-0.13,0.183,7.825,11.984,9.169,-9999,-9999,1.0,1.0,1.0,1.0,0.0,0.132392,-9999,-9999,10.162,13.856,15.275,-9999,7.645,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-2.66823,0.997984,5.9677,0.998656,8.98451,0.150804,3.0714,0.997984,4.62407,0.457358,0.0915131,0.965054,0.00767047,0.0680057,0.0798186,0.0906916,0.971102,0.967742,0.959677,0.320566,0.272102,0.300688,0.320566,0.219416,0.203723,0.219868,0.227522,0.109092,0.11597,0.133927,0.265558,0.0434466,0.0619752,0.0861918,0.177633,-9999,-9999
202002,-0.355,1.0,239.656,154.347,1.0,237.53,1.0,3.059,1.0,83.506,0.997126,0.7,0.821839,2.72,0.987787,0.22801234727089145,0.9669540229885057,46.328724580528885,0.9913793103448276,280.0616885307346,0.9971264367816093,51.20496251874063,0.9971264367816093,-9999,-9999,29.549658605537658,0.9913793103448276,316.0852136431784,0.9971264367816093,419.046,1.0,1.283,1.516,1.414,6.729,10.749,9.141,-9999,-9999,1.0,1.0,1.0,1.0,0.0,0.0,-9999,-9999,10.155,13.853,15.273,-9999,7.645,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-1.8335,0.998563,14.9275,0.998563,19.3204,0.219238,20.0674,0.997845,25.9729,0.512001,-0.0326848,0.984195,0.00726941,-0.0335988,-0.0312823,-0.0299104,0.989224,0.984914,0.989943,0.169026,0.167279,0.16966,0.171211,0.199978,0.199482,0.2011,0.202529,0.0648014,0.0683677,0.0988076,0.181606,0.130064,0.149901,0.164316,0.224682,-9999,-9999
202003,4.872,0.997984,324.864,173.219,0.997984,272.146,0.997984,4.456,0.997984,83.124,0.991935,0.757,0.726478,3.348,0.978495,0.2763334412627355,0.9643817204301076,71.97101074043208,0.9892473118279569,332.9922628143449,0.9952956989247312,40.38949855670439,0.9952956989247312,81.25525280776715,0.9952956989247312,27.776005228324898,0.991263440860215,345.92031105602484,0.9952956989247312,417.622,0.997984,5.661,5.669,5.2,6.668,11.022,8.908,-9999,-9999,1.0,1.0,1.0,1.0,0.574597,0.0,-9999,-9999,10.162,13.856,15.275,-9999,7.645,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,1.96749,0.999328,19.922,0.997984,24.3879,0.25635,37.1089,0.997312,45.4276,0.550041,-0.0553159,0.990591,0.00598166,-0.0711301,-0.0699184,-0.0553159,0.991263,0.991263,0.990591,0.269768,0.232998,0.235793,0.269452,0.304646,0.304159,0.306449,0.323803,0.387415,0.393018,0.41289,0.451194,0.39905,0.400815,0.413886,0.419702,-9999,-9999
202004,8.671,1.0,406.255,258.139,1.0,273.865,1.0,7.643,1.0,83.221,0.986111,0.694,0.73125,3.351,0.998611,0.2829454027902915,0.9784722222222223,116.10200869308252,0.9868055555555555,493.8739838369822,0.9979166666666667,52.41780293452564,0.9979166666666667,93.14279390225101,0.9979166666666667,40.7620757165005,0.9868055555555555,377.17082909343196,0.9979166666666667,418.69,0.997917,11.336,10.935,10.213,8.234,11.312,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.153,13.855,15.274,-9999,7.652,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,4.7962,1.0,26.2212,0.997222,31.6227,0.35814,65.0932,0.998611,78.5023,0.752877,-0.36165,0.98125,0.00948036,-0.376128,-0.366573,-0.360883,0.989583,0.981944,0.981944,0.300777,0.259788,0.289669,0.299387,0.644244,0.636863,0.651212,0.65873,0.532966,0.49962,0.525555,0.55895,0.791495,0.795017,0.825907,0.833122,-9999,-9999
202005,15.207,1.0,463.026,284.98,1.0,303.124,1.0,13.441,1.0,83.281,0.989247,0.411,0.576613,3.765,0.989247,0.3235008816310822,0.969758064516129,122.04429046888421,0.9879032258064516,543.0595543258598,0.9966397849462365,60.95025831236177,0.9966397849462365,111.64222670250898,0.9979838709677419,46.32194199417106,0.9912634408602151,419.98680555555563,0.9979838709677419,418.458,0.999328,18.259,17.381,16.569,11.055,11.977,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.123,13.768,15.215,-9999,7.685,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,6.16103,0.997312,22.9891,0.853495,27.0652,0.26412,72.4397,0.986559,85.2838,0.687648,-0.426574,0.834005,0.00733848,-0.429465,-0.426754,-0.423602,0.840726,0.837366,0.83871,0.434847,0.418345,0.42512,0.433052,0.850238,0.843063,0.850018,0.857745,0.603336,0.591189,0.599461,0.605594,1.01558,0.999704,1.00861,1.01146,-9999,-9999
202006,18.906,0.983333,486.257,313.19,0.983333,317.074,0.983333,17.78,0.983333,83.291,0.965972,0.587,0.565278,3.858,0.96875,0.32423311848401937,0.9409722222222222,137.14353493337148,0.9472222222222223,616.3101700191571,0.9645833333333333,69.1901224387806,0.9631944444444446,94.97414105447275,0.9652777777777779,51.93239964902301,0.9527777777777777,445.9298694402798,0.9652777777777779,416.262,0.982639,22.509,21.463,20.552,13.688,14.036,8.781,-9999,-9999,0.983333,0.983333,0.983333,0.983333,0.983333,0.0,-9999,-9999,10.094,13.336,14.776,-9999,7.753,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,5.72262,0.980556,21.97,0.0,25.8654,0.696013,78.422,0.822917,92.3269,0.895022,-0.22853,0.0,0.0161546,-0.227363,-0.225728,-0.222063,0.0,0.0,0.0,0.312277,0.292795,0.311116,0.315432,0.536382,0.521813,0.535731,0.537542,0.697069,0.694623,0.709514,0.734538,0.771745,0.771745,0.777975,0.792765,-9999,-9999
202007,25.193,0.995968,472.883,334.794,0.995968,339.543,0.995968,27.225,0.995968,83.427,0.985215,0.121,0.802419,3.336,0.993952,0.2920320057730053,0.9724462365591398,135.89702763203147,0.9670698924731185,640.6651962365592,0.9932795698924731,74.96548463066853,0.9932795698924731,62.771209677419364,0.9946236559139785,56.20726966623162,0.9731182795698926,484.4368010752688,0.9946236559139785,414.826,0.995296,28.483,26.209,24.897,16.199,16.856,11.986,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.089,13.21,14.044,-9999,7.778,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,9.18321,1.0,11.0093,0.166667,11.2199,0.209477,87.5482,0.731183,89.2233,0.794763,0.0416371,0.145161,0.00870381,0.0416371,0.056756,0.0607127,0.145161,0.143145,0.136425,0.126045,0.118616,0.125544,0.129042,0.069237,0.0597643,0.0727927,0.0792338,0.522078,0.517119,0.525119,0.536402,0.16503,0.16503,0.166739,0.173248,-9999,-9999
202008,25.974,0.99328,424.933,301.086,0.99328,335.165,0.99328,29.256,0.99328,83.445,0.976478,0.135,0.790323,3.155,0.991263,0.25727576953256975,0.9690860215053764,101.24314029781253,0.9590053763440859,558.6331630824375,0.9919354838709677,69.93353494623656,0.9919354838709677,67.67986111111112,0.9919354838709677,52.435793185371665,0.9630376344086022,483.3043682795699,0.9919354838709677,413.924,0.981183,29.407,27.199,26.57,18.276,19.022,12.095,-9999,-9999,1.0,0.46371,1.0,1.0,1.0,0.0,-9999,-9999,9.761,13.229,13.64,-9999,7.836,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,7.14401,0.999328,8.20824,0.990591,8.36529,0.208218,83.2444,0.993952,84.8371,0.796019,0.157606,0.96371,0.00655749,0.149543,0.15754,0.158737,0.962366,0.96371,0.96371,0.0176223,0.00823392,0.0136079,0.0158124,-0.151496,-0.1511,-0.143593,-0.136268,0.262129,0.251609,0.260616,0.263148,0.0025874,0.00176832,0.0026062,0.00414804,-9999,-9999
202009,18.653,0.997917,351.673,246.618,0.997917,299.604,0.997917,18.577,0.997917,83.754,0.970833,0.188,0.6,3.023,0.988889,0.24632528287964908,0.9680555555555556,79.46394815773682,0.9472222222222223,446.6262425219076,0.9951388888888889,58.58582473565604,0.9944444444444446,58.134217363217616,0.9951388888888889,44.67128916451646,0.9520833333333333,428.1973169447253,0.9951388888888889,411.914,0.98125,21.568,21.382,21.629,18.575,19.8,12.094,-9999,-9999,1.0,0.9625,1.0,1.0,1.0,0.0,-9999,-9999,9.631,13.219,13.5,-9999,7.838,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,1.25731,0.997222,6.04066,0.204861,6.15624,0.284397,65.2223,0.222917,66.4702,0.958226,0.1177,0.175,0.0131543,0.117217,0.131156,0.132836,0.175,0.175,0.175,0.000663588,0.000445132,0.000663504,0.000672175,-0.132688,-0.132391,-0.130486,-0.116555,0.576695,0.314415,0.585211,0.619547,0.105012,0.0437111,0.0967808,0.131393,-9999,-9999
202010,11.539,0.99328,266.746,191.642,0.99328,267.741,0.99328,11.63,0.99328,83.644,0.984543,0.099,0.0,2.935,0.99664,0.22748557295153563,0.9771505376344086,51.69265436716582,0.944220430107527,345.5864221587693,0.9905913978494624,45.9372156196944,0.9905913978494624,38.461932782836854,0.9905913978494624,34.1861778687418,0.944220430107527,377.4660676158872,0.9905913978494624,414.002,0.993952,13.836,14.548,15.099,16.967,19.122,12.037,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,9.627,13.218,13.497,-9999,7.837,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-2.6999,0.999328,7.81633,0.000672043,9.43691,-9999,44.4433,0.000672043,53.6578,-9999,0.089809,0.0,-9999,0.0801867,0.087442,0.089809,0.0,0.0,0.0,9.31388e-07,9.23429e-07,9.26308e-07,9.31388e-07,-0.0747992,-0.089751,-0.0870358,-0.0747992,0.938964,0.392781,0.926895,1.00658,0.242927,0.096269,0.22334,0.305103,-9999,-9999
202011,4.021,1.0,193.829,111.101,1.0,254.933,1.0,5.518,1.0,83.542,0.988194,0.307,0.0,2.983,0.998611,0.23086799249817505,0.9854166666666667,17.12442316658742,0.9756944444444445,209.1727986111111,1.0,28.49451388888889,1.0,36.869722222222215,1.0,19.780022738022105,0.976388888888889,332.9161805555556,1.0,417.753,0.999306,4.902,6.36,7.376,14.048,16.945,11.918,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,9.631,13.219,13.5,-9999,7.838,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-5.86605,0.999306,8.20491,0.0,10.5872,-9999,14.4801,0.0,18.6845,-9999,-0.0529208,0.0,-9999,-0.152058,-0.123962,-0.0325044,0.0,0.0,0.0,7.04102e-07,6.75655e-07,6.86089e-07,7.04102e-07,0.152334,0.0529215,0.124042,0.152059,0.995682,0.402192,0.920162,1.1931,0.316493,0.105283,0.287835,0.404353,-9999,-9999
202012,-2.537,0.99664,159.658,99.212,0.994624,233.993,0.99664,2.304,0.99664,83.748,0.984543,0.435,0.0,2.188,0.978495,0.17446091447893172,0.9623655913978496,14.8268201769437,0.9704301075268816,181.43577369847208,0.9858870967741935,45.034752008902764,0.9865591397849464,31.672258064516125,0.9872311827956989,24.618729406963,0.9704301075268816,297.52903587119897,0.9865591397849464,421.356,0.994624,-2.225,-0.554,0.65,10.522,13.719,11.967,-9999,-9999,0.99664,0.99664,0.99664,0.995968,0.99664,0.177419,-9999,-9999,9.632,13.21,13.494,-9999,7.84,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-5.94012,0.99664,7.24402,0.647177,9.77787,0.14202,12.0119,0.708333,16.2135,0.420401,-0.0816996,0.604839,0.0167846,-0.158723,-0.14547,-0.0680881,0.623656,0.62164,0.610215,0.0479993,0.042508,0.0457241,0.0479993,0.202922,0.122392,0.185893,0.203264,0.630123,0.273811,0.550769,0.779849,0.307678,0.131155,0.284089,0.362429,-9999,-9999
202101,-1.141,0.990591,177.106,101.998,0.982527,250.639,0.990591,1.846,0.607527,83.536,0.982527,0.532,0.0,2.285,0.97043,0.19060617223238574,0.9563172043010753,14.182490287187344,0.9798387096774194,205.75235098757923,0.9858870967741935,65.80969319453807,0.9858870967741935,43.51955907462935,0.9536290322580645,30.67619266615694,0.9798387096774194,306.36607710739787,0.9865591397849464,421.446,0.986559,-0.922,-1.195,-0.369,0.279,8.069,11.012,-9999,-9999,1.0,0.161962,1.0,1.0,1.0,1.0,-9999,-9999,9.634,13.229,13.508,-9999,7.836,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-3.78412,0.991263,5.75352,0.983199,7.766,0.137078,9.552,0.985215,12.8931,0.453689,-0.0266169,0.97379,0.0144094,-0.0638835,-0.0454287,-0.0272289,0.974462,0.974462,0.97379,0.126732,0.101433,0.116446,0.120322,0.160944,0.146591,0.158329,0.16292,0.398112,0.385726,0.398112,0.409768,0.266602,0.26604,0.273139,0.277229,-9999,-9999
202102,0.619,1.0,238.284,135.44,0.998512,257.556,1.0,2.462,0.0,83.236,0.993304,1.022,0.0,2.946,0.969494,0.24200536123972732,0.9367559523809524,42.30857047872341,0.9985119047619048,297.26273477077,0.9992559523809524,55.906622340425535,0.9992559523809524,60.77053571428572,1.0,29.60685742781155,0.9985119047619048,323.4528273809524,1.0,421.181,0.999256,2.237,-1.38,2.023,2.389,7.387,9.776,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,9.045,13.217,13.497,-9999,8.759,-9999,-9999,-9999,0.000744048,0.0,0.0,-9999,0.000744048,-9999,-9999,-9999,-3.18954,1.0,13.1273,0.997024,18.3477,-9999,19.083,0.997024,26.6719,-9999,0.252141,0.99256,-9999,0.226141,0.235835,0.252835,0.99256,0.99256,0.986607,0.238968,0.210476,0.23024,0.239197,-0.0153456,-0.0155109,-0.0116301,-0.00259412,0.23712,0.230714,0.234194,0.246644,0.0676299,0.0659652,0.0685449,0.0698412,-9999,-9999
202103,3.835,0.994624,321.972,202.028,0.994624,259.903,0.994624,5.28,0.225806,83.228,0.995968,0.689,0.409946,3.157,0.966398,0.2706377087403532,0.9516129032258065,83.52042288199674,0.9858870967741935,428.18850687790246,0.9899193548387096,50.12690491603454,0.9899193548387096,67.83914291210962,0.9899193548387096,32.849291962557096,0.9865591397849464,346.60133864505434,0.9899193548387096,421.888,0.260753,5.435,-1.512,5.135,5.122,7.363,9.428,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,8.935,13.21,13.494,-9999,8.946,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,0.278486,1.0,13.4534,0.997312,20.2523,0.277852,42.9738,0.997984,64.6917,1.02743,0.291571,0.241935,0.010216,0.2785,0.284801,0.289608,0.249328,0.241935,0.241935,0.159379,0.115269,0.146482,0.164653,-0.159077,-0.16078,-0.140787,-0.120678,0.360298,0.329227,0.351791,0.359845,0.0349974,0.0332124,0.0342233,0.034983,-9999,-9999
202104,8.55,1.0,403.902,262.226,1.0,272.733,1.0,7.852,1.0,83.182,0.985417,0.696,0.993056,3.096,0.975,0.2676013872322149,0.9631944444444446,123.58588020562675,0.9819444444444443,559.7201388888888,1.0,59.62085416666667,1.0,75.96805555555557,1.0,42.46387090471547,0.9833333333333332,379.618263888889,1.0,422.07,1.0,10.591,-1.671,10.296,10.032,8.556,10.137,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,9.006,9.806,13.5,-9999,8.842,-9999,-9999,-9999,0.000694444,0.000694444,0.0,-9999,0.000694444,-9999,-9999,-9999,2.83406,0.998611,12.8346,0.99375,18.4074,0.305277,63.1817,0.995139,90.6154,0.862757,0.137526,0.979861,0.00844981,0.131732,0.133867,0.137138,0.983333,0.984028,0.977083,0.281623,0.273488,0.278855,0.282311,0.150611,0.142007,0.144782,0.146949,0.386557,0.374982,0.392716,0.432456,0.247672,0.249523,0.263618,0.28376,-9999,-9999
202105,14.469,1.0,461.667,302.82,1.0,297.741,1.0,12.572,1.0,83.213,0.987231,0.65,0.735215,3.661,0.998656,0.31491202080750513,0.9838709677419354,141.77500327960303,0.9858870967741935,650.6694086021505,1.0,68.51297715053764,1.0,89.53635752688173,1.0,49.517269842572425,0.9865591397849464,420.23676075268827,1.0,420.278,0.999328,17.625,-1.67,16.667,16.063,10.659,11.837,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,9.354,9.982,13.503,-9999,8.295,-9999,-9999,-9999,0.000672043,0.00134409,0.00134409,-9999,0.000672043,-9999,-9999,-9999,5.80108,0.997984,13.896,0.864247,18.9407,0.226868,82.5269,0.998656,112.487,0.952239,0.0103514,0.857527,0.00838931,-0.00226398,0.00203821,0.00586283,0.860887,0.858871,0.858199,0.30655,0.273285,0.280374,0.296044,0.276753,0.274019,0.280544,0.290964,0.318954,0.311229,0.328456,0.375627,0.331605,0.355502,0.380288,0.403313,-9999,-9999
202106,24.2,0.984722,486.076,340.54,0.984722,335.11,0.984722,25.64,0.984722,83.353,0.972917,0.055,0.0,4.053,0.956944,0.3308502981128052,0.9236111111111112,146.47445590209819,0.9527777777777778,711.1408377442057,0.9798611111111112,78.15631352165384,0.9798611111111112,72.07036026634864,0.9805555555555556,57.565862938942175,0.9590277777777778,478.1023164980065,0.9805555555555556,419.575,0.980556,26.526,-1.671,24.751,23.552,13.853,14.545,-9999,-9999,0.991667,0.0,0.991667,0.991667,0.991667,0.991667,-9999,-9999,9.631,10.179,13.355,-9999,7.838,-9999,-9999,-9999,0.0,0.000694444,0.000694444,-9999,0.0,-9999,-9999,-9999,9.16266,0.986806,13.5728,0.819444,16.6312,0.321624,94.2906,0.836111,115.538,0.888554,0.311997,0.815972,0.00993339,0.307874,0.309344,0.312141,0.820833,0.819444,0.815972,0.111014,0.097885,0.102087,0.110273,-0.211219,-0.213305,-0.209816,-0.204272,0.460844,0.223179,0.460661,0.464698,0.168208,0.133027,0.168055,0.16926,-9999,-9999
