TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20180326,20180401,5.303,1.0,364.413,99.198,1.0,312.232,1.0,2.391,1.0,97.857,1.0,0.862,1.0,3.783,0.0297619,-9999,-9999,69.35270833333333,1.0,241.8371875,1.0,15.781041666666667,1.0,62.13611111111111,1.0,13.0209375,1.0,345.36006944444443,1.0,423.299,0.964286,7.602,7.687,7.877,8.059,8.132,8.28,8.125,8.132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.343,-9999,34.972,36.189,34.839,32.568,36.052,32.296,0.0,-9999,0.0,0.0,0.0,0.0,0.0,0.00297619,-1.31345,0.994048,-1.12037,0.0,-1.24949,-9999,26.0459,0.0654762,29.0474,-9999,0.964047,0.0,-9999,0.935178,0.945066,0.945795,0.0,0.0,0.0,4.04802,3.92125,4.12569,4.30013,3.10295,2.97979,3.18063,3.34018,0.613154,0.344039,0.81352,0.837202,3.53458,2.99611,3.53086,3.77516,-9999,-9999
20180402,20180408,1.43,1.0,382.808,162.058,1.0,273.31,1.0,3.271,1.0,97.751,1.0,0.862,1.0,4.392,0.0,-9999,-9999,103.77059027777779,1.0,376.2549652777778,1.0,25.65111111111111,1.0,71.46597222222222,1.0,22.369756944444443,1.0,324.0420138888889,1.0,419.117,0.994048,5.295,5.554,6.151,6.674,7.055,7.46,7.521,7.692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.303,-9999,34.991,36.075,35.196,32.826,35.994,32.06,0.0,-9999,0.0,0.0,0.0,0.0,0.0,0.0,-4.12309,0.997024,-1.07806,0.0,-1.19273,-9999,42.6037,0.0952381,47.1353,-9999,-1.30876,0.0,-9999,-1.38894,-1.29627,-0.868673,0.0,0.0,0.0,3.61087,3.49726,3.68591,3.84992,4.501,3.92368,4.57981,5.1337,0.433837,0.231462,0.552028,0.574228,4.68958,4.08652,4.68592,4.99139,-9999,-9999
20180409,20180415,9.808,0.96131,400.127,168.929,0.964286,313.104,0.96131,6.192,0.96131,97.131,0.949405,0.144,1.0,5.623,0.89881,0.7456758911262328,0.8055555555555557,91.48906646825397,0.9270833333333334,350.6897410714286,0.9270833333333334,23.931788690476186,0.9270833333333334,92.44935515873016,0.9270833333333334,20.838569444444445,0.9270833333333334,372.51678571428573,0.9270833333333334,419.459,0.901786,9.518,9.15,8.65,8.412,8.203,8.187,7.938,7.903,0.982143,0.982143,0.982143,0.982143,0.982143,0.979167,0.982143,0.982143,32.275,-9999,35.1,36.153,35.554,32.86,36.041,32.337,0.00297619,-9999,0.0,0.0,0.0,0.0,0.0,0.0,3.20818,0.949405,15.4733,0.0,17.3031,-9999,48.2418,0.127976,53.9466,-9999,-1.83325,0.0,-9999,-1.9255,-1.79557,-1.16165,0.0,0.0,0.0,4.4768,4.3373,4.55505,4.7369,5.67091,5.02423,5.72728,6.52167,1.03055,0.711291,1.43221,1.61002,4.70621,4.04559,4.70325,5.02177,-9999,-9999
20180416,20180422,9.091,1.0,416.189,216.011,1.0,300.156,1.0,6.321,1.0,98.019,1.0,0.216,1.0,4.293,0.997024,0.5614674393446971,0.9965277777777777,128.31465277777778,1.0,456.9217361111111,1.0,30.70940972222222,1.0,81.5423611111111,1.0,27.603506944444447,1.0,356.6611111111112,1.0,421.612,0.574405,9.734,9.394,9.022,8.941,8.864,8.956,8.759,8.731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.339,-9999,34.972,36.174,35.701,32.829,36.035,32.043,0.00297619,-9999,0.00297619,0.00297619,0.0,0.00297619,0.00297619,0.00297619,2.03302,0.985119,72.2242,0.0,87.5983,-9999,50.962,0.00595238,61.8101,-9999,-1.54623,0.0,-9999,-1.63989,-1.55014,-1.07075,0.0,0.0,0.0,4.44653,4.30783,4.52573,4.70845,5.54642,4.68139,5.60868,6.25914,0.865107,0.53457,1.17933,1.24246,5.74737,5.08657,5.74345,6.10416,-9999,-9999
20180423,20180429,14.701,1.0,430.848,253.457,1.0,311.57,1.0,10.061,1.0,97.867,0.985119,1.939,1.0,4.229,0.910714,0.46282043818872365,0.8263888888888888,147.87805851063828,0.9965277777777777,517.545890218676,0.9965277777777777,33.71466016548463,0.9965277777777777,58.002504432624114,0.9965277777777777,31.682277630023645,0.9965277777777777,387.6628619976359,0.9965277777777777,421.256,0.916667,13.661,13.031,12.057,11.461,10.919,10.651,10.15,9.901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.447,-9999,34.991,36.158,36.063,33.094,35.994,24.014,0.00297619,-9999,0.0,0.00297619,0.0,0.0,0.0,0.00297619,7.18208,0.96131,74.8284,0.0,91.4364,-9999,35.1564,0.00297619,42.9592,-9999,-1.5092,0.0,-9999,-1.60092,-1.51544,-1.02705,0.0,0.0,0.0,5.00894,4.85349,5.09872,5.28302,6.05802,5.07668,6.12088,6.79883,1.31108,0.901911,1.82419,2.04693,5.19575,4.52683,5.19448,5.54094,-9999,-9999
20180430,20180506,21.108,1.0,443.985,243.733,1.0,360.277,1.0,11.903,1.0,97.475,0.991071,3.519,1.0,5.041,0.982143,0.6324452638361818,0.9791666666666666,146.2930625,0.9895833333333334,481.6178925120773,0.9930555555555557,28.69355676328502,0.9930555555555557,72.59965277777778,0.9930555555555557,31.23154287439614,0.9930555555555557,418.98432971014495,0.9930555555555557,422.757,0.96131,17.938,17.02,15.439,14.385,13.464,12.915,12.156,11.703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.33,-9999,35.1,36.063,35.663,32.792,36.041,23.515,0.0,-9999,0.0,0.0,0.0,0.0,0.0,0.0,11.5888,0.988095,74.6178,0.0,95.9266,-9999,43.5439,0.0,55.9789,-9999,-1.59323,0.0,-9999,-1.6865,-1.59081,-1.10938,0.0,0.0,0.0,5.60325,5.43008,5.68441,5.88772,6.74409,5.83445,6.7938,7.47853,1.94463,1.48037,2.75859,3.28538,4.68831,3.9912,4.68743,5.01843,-9999,-9999
20180507,20180513,24.384,1.0,455.505,258.894,1.0,376.057,1.0,14.971,1.0,97.283,1.0,0.359,1.0,4.472,1.0,0.5228013285775733,0.9965277777777777,149.56286125886524,0.9965277777777777,528.3264583333332,1.0,26.63447916666667,1.0,92.79895833333335,1.0,42.45193336288416,0.9965277777777777,436.86145833333336,1.0,421.305,0.991071,19.922,19.097,17.65,16.658,15.722,15.137,14.292,13.759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.203,-9999,34.972,36.148,35.937,32.948,36.052,23.835,0.0,-9999,0.0,0.0,0.0,0.0,0.0,0.0,9.42834,0.997024,73.2912,0.0,99.739,-9999,45.755,0.0,62.2662,-9999,-1.54623,0.0,-9999,-1.63989,-1.55014,-1.07075,0.0,0.0,0.0,5.88665,5.70044,5.96771,6.19672,6.98654,6.08364,7.03846,7.74741,2.32084,1.85185,3.32185,4.06707,4.6212,3.9033,4.6212,4.95775,-9999,-9999
20180514,20180520,21.69,1.0,465.336,221.911,1.0,380.081,1.0,8.22,1.0,97.417,0.97619,2.729,1.0,2.747,0.982143,0.3330455269212815,0.9652777777777778,158.90781653433035,0.9618055555555557,516.7199722222223,0.9722222222222223,22.59125,0.9722222222222223,106.30208333333333,0.9722222222222223,44.20141666666666,0.9722222222222223,425.4144444444444,0.9722222222222223,426.408,0.991071,19.252,18.839,18.0,17.362,16.652,16.226,15.48,15.023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.361,-9999,34.991,36.107,35.681,32.947,36.001,23.4,0.00297619,-9999,0.0,0.00297619,0.00297619,0.00297619,0.0,0.00297619,5.80846,1.0,74.8284,0.0,103.433,-9999,38.7504,0.0,53.5635,-9999,-1.5092,0.0,-9999,-1.60092,-1.51544,-1.02705,0.0,0.0,0.0,5.65805,5.48244,5.73927,5.94634,6.70713,5.82061,6.76632,7.46215,2.00006,1.52912,2.83984,3.39073,5.30621,4.60987,5.30373,5.65635,-9999,-9999
20180521,20180527,23.758,1.0,473.419,283.074,1.0,381.982,1.0,10.293,1.0,97.516,0.991071,4.165,1.0,3.234,0.994048,0.3412933864934656,0.9895833333333334,178.8129861111111,1.0,573.2175,1.0,22.66333333333333,1.0,84.42291666666667,1.0,47.510729166666664,1.0,430.37291666666664,1.0,425.126,0.991071,19.968,19.459,18.468,17.78,17.088,16.72,16.041,15.644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.359,-9999,35.1,36.309,36.54,33.578,36.041,27.365,0.0,-9999,0.0,0.0,0.0,0.0,0.0,0.0,7.65987,1.0,74.6178,0.0,94.5401,-9999,42.8249,0.0,54.2588,-9999,-1.59323,0.0,-9999,-1.6865,-1.59081,-1.10938,0.0,0.0,0.0,5.82724,5.64369,5.90824,6.13194,6.96808,6.05692,7.01763,7.72275,2.26207,1.80225,3.23621,3.95864,5.33629,4.60657,5.33558,5.70087,-9999,-9999
20180528,20180603,25.41,1.0,479.71,314.894,1.0,380.792,0.997024,14.04,1.0,97.233,1.0,0.934,1.0,3.472,0.997024,0.38179066913955556,0.9861111111111112,213.50543939393938,0.78125,687.2296875000001,0.7777777777777777,25.260729166666664,0.7777777777777777,79.53294082125603,0.9895833333333334,55.8215,0.78125,448.88125,0.78125,421.382,0.866071,21.646,21.178,20.203,19.466,18.681,18.212,17.414,16.928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.325,-9999,34.972,36.411,36.72,33.638,36.06,31.912,0.0,-9999,0.0,0.00297619,0.0,0.0,0.0,0.0,7.22314,0.985119,73.2912,0.0,91.4588,-9999,35.5446,0.0,44.3555,-9999,-1.54623,0.0,-9999,-1.63989,-1.55014,-1.07075,0.0,0.0,0.0,5.96832,5.77825,6.04924,6.28641,7.06821,6.16145,7.11999,7.8371,2.45648,1.99692,3.52804,4.36699,4.98403,4.22166,4.98403,5.34654,-9999,-9999
20180604,20180610,25.889,1.0,484.18,284.684,1.0,385.89,1.0,14.596,1.0,97.427,0.985119,0.0,1.0,3.438,1.0,0.3072796811648249,0.9930555555555555,170.32350694444446,1.0,574.4955555555556,1.0,21.43777777777778,1.0,93.12465277777777,1.0,47.31187500000001,1.0,442.2427083333334,1.0,417.458,0.592262,21.575,21.042,20.059,19.421,18.777,18.454,17.784,17.418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.225,-9999,34.991,36.331,36.852,33.738,35.912,31.993,0.0,-9999,0.0,0.0,0.0,0.0,0.00297619,0.00297619,6.01437,0.997024,74.8284,0.0,93.5374,-9999,31.3585,0.0,39.199,-9999,-1.5092,0.0,-9999,-1.60092,-1.51544,-1.02705,0.0,0.0,0.0,6.00961,5.81765,6.09052,6.33159,7.05869,6.15582,7.11757,7.8474,2.5117,2.05197,3.61084,4.48254,4.73703,3.95982,4.73703,5.09065,-9999,-9999
20180611,20180617,27.269,1.0,486.808,309.851,1.0,402.489,1.0,14.657,1.0,97.291,0.997024,2.154,1.0,4.462,0.991071,0.4964854322821042,0.986111111111111,202.20752881205672,0.9965277777777777,633.571200502364,0.9965277777777777,23.618746306146573,0.9965277777777777,97.23420508274229,0.9965277777777777,51.682247340425526,0.9965277777777777,454.7654698581561,0.9965277777777777,417.213,0.91369,23.408,22.803,21.64,20.823,20.003,19.524,18.715,18.272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.418,-9999,35.1,36.377,36.832,33.795,36.041,32.014,0.0,-9999,0.0,0.0,0.0,0.0,0.0,0.0,7.25889,0.997024,74.6178,0.0,91.357,-9999,36.385,0.0,44.5474,-9999,-1.59323,0.0,-9999,-1.6865,-1.59081,-1.10938,0.0,0.0,0.0,6.12306,5.9258,6.20385,6.45601,7.26391,6.33902,7.31323,8.04681,2.68496,2.23234,3.87285,4.85765,4.88955,4.10435,4.88955,5.25279,-9999,-9999
20180618,20180624,22.986,1.0,487.588,218.203,1.0,392.724,1.0,7.739,1.0,97.193,1.0,5.817,1.0,3.405,0.997024,0.4393552348966479,0.9895833333333331,152.03666666666666,1.0,478.7695833333333,1.0,18.598368055555557,1.0,96.68263888888889,1.0,37.95451388888889,1.0,429.8340277777777,1.0,417.589,0.994048,21.9,21.698,21.213,20.845,20.349,20.1,19.421,19.035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.354,-9999,34.972,36.398,36.72,33.638,36.052,32.403,0.0,-9999,0.0,0.0,0.0,0.0,0.0,0.0,3.15144,0.997024,73.2912,0.0,90.6408,-9999,9.64095,0.0,11.9232,-9999,-1.54623,0.0,-9999,-1.63989,-1.55014,-1.07075,0.0,0.0,0.0,5.76612,5.58548,5.84724,6.0648,6.86601,5.96867,6.91799,7.61549,2.15907,1.69188,3.07956,3.73051,5.73197,4.94658,5.72871,6.11358,-9999,-9999
20180625,20180701,26.92,1.0,486.524,287.626,1.0,407.868,1.0,12.216,1.0,97.207,1.0,5.314,1.0,3.886,0.985119,0.4677402989394948,0.9930555555555555,200.8081642512077,0.9930555555555557,617.9760990338165,0.9930555555555557,23.15752415458937,0.9930555555555557,77.97451690821255,0.9930555555555557,48.667955917874394,0.9930555555555557,456.1407759661836,0.9930555555555557,416.589,0.979167,23.637,23.204,22.234,21.527,20.818,20.449,19.702,19.302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.507,-9999,34.991,36.322,36.852,33.738,35.994,32.388,0.0,-9999,0.0,0.0,0.0,0.0,0.0,0.0,7.70705,0.991071,89.803,0.0,112.778,-9999,22.2372,0.0,27.9262,-9999,-1.5092,0.0,-9999,-1.60092,-1.51544,-1.02705,0.0,0.0,0.0,6.09299,5.89711,6.17379,6.42308,7.14206,6.23528,7.20084,7.93889,2.64457,2.19286,3.81246,4.77431,5.15694,4.40393,5.15675,5.52064,-9999,-9999
20180702,20180708,26.986,1.0,483.635,336.896,1.0,391.076,1.0,14.055,1.0,98.177,1.0,0.0,1.0,3.438,1.0,0.36075273518836376,1.0,219.9279861111111,1.0,698.9884375,1.0,26.35041666666667,1.0,65.50763888888889,1.0,54.98899305555555,1.0,456.9149305555556,1.0,406.664,0.982143,24.335,23.929,23.067,22.451,21.79,21.425,20.645,20.235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.599,-9999,35.1,36.377,36.832,33.795,36.041,32.422,0.0,-9999,0.0,0.0,0.0,0.0,0.0,0.0,5.69893,1.0,114.807,0.0,147.408,-9999,32.5462,0.0,41.7882,-9999,-1.70326,0.0,-9999,-1.77567,-1.70084,-1.201,0.0,0.0,0.0,6.10134,5.90511,6.18217,6.43212,7.33548,6.40999,7.38317,8.13296,2.64568,2.18884,3.81274,4.76841,5.30842,4.51805,5.30842,5.69008,-9999,-9999
20180709,20180715,29.027,0.985119,478.95,297.908,0.985119,411.362,0.985119,18.216,0.985119,97.981,0.952381,1.939,1.0,2.598,0.845238,0.2834211476237329,0.7708333333333334,178.97278099098776,0.9548611111111112,586.4771774283533,0.9583333333333334,23.186923229386892,0.9583333333333334,64.88888233106256,0.9583333333333334,46.01050446323703,0.9583333333333334,467.13878293594865,0.9583333333333334,403.455,0.842262,25.116,24.57,23.53,22.849,22.149,21.78,21.009,20.638,0.985119,0.985119,0.985119,0.985119,0.985119,0.985119,0.985119,0.985119,32.542,-9999,35.404,36.398,36.859,33.95,36.052,32.345,0.0,-9999,0.0,0.0,0.0,0.0,0.0,0.00297619,5.82894,0.877976,99.394,0.0,122.427,-9999,18.7786,0.014881,23.1303,-9999,-2.83011,0.0,-9999,-2.89701,-2.8609,-2.8087,0.0,0.0,0.0,6.26353,6.05963,6.34409,6.61021,9.09761,8.73933,9.15279,9.52752,2.91586,2.47966,4.22389,5.36869,3.86752,3.13772,3.86752,4.18027,-9999,-9999
20180716,20180722,25.88,0.988095,472.51,238.573,0.991071,398.916,0.988095,11.869,0.988095,97.722,1.0,0.072,1.0,3.18,0.997024,0.35759223169536414,0.9930555555555555,124.93638982732733,0.9618055555555557,465.60909399224806,0.982638888888889,18.42194040697675,0.982638888888889,77.27298235735735,0.9618055555555557,34.444559872372366,0.9618055555555557,453.30273085585594,0.9618055555555557,398.293,0.916667,24.111,23.833,23.23,22.813,22.284,22.038,21.34,21.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.58,-9999,36.574,36.25,37.469,34.911,35.984,32.434,0.0,-9999,0.0,0.0,0.0,0.0,0.00297619,0.0,3.88422,0.208333,86.5161,0.0,105.993,-9999,15.8736,0.0267857,19.4472,-9999,-1.96902,0.0,-9999,-2.08044,-2.0773,-2.04566,0.0,0.0,0.0,6.01205,5.82002,6.09301,6.33412,8.09811,7.94138,8.1703,8.37994,2.50261,2.03763,3.59575,4.45498,4.43782,3.67965,4.43743,4.771,-9999,-9999
20180723,20180729,23.903,1.0,464.367,237.412,1.0,384.236,1.0,12.61,1.0,98.107,1.0,1.508,1.0,3.053,0.994048,0.32245769113557715,0.986111111111111,140.88548611111113,1.0,516.2429513888889,1.0,20.469305555555557,1.0,95.77152777777776,1.0,40.903958333333335,1.0,448.1145833333333,1.0,394.884,1.0,22.582,22.405,22.053,21.864,21.535,21.484,20.951,20.751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.599,-9999,36.716,36.292,37.449,34.977,36.041,32.424,0.0,-9999,0.0,0.0,0.0,0.0,0.0,0.0,1.65015,0.0,77.0498,0.0,96.7737,-9999,21.1229,0.0,26.5301,-9999,-2.10082,0.0,-9999,-2.20016,-2.1545,-2.10318,0.0,0.0,0.0,5.84735,5.66299,5.92846,6.1536,8.07207,7.79955,8.14567,8.30809,2.25968,1.78833,3.22937,3.93484,4.9404,4.1936,4.93929,5.28964,-9999,-9999
20180730,20180805,25.77,1.0,454.58,269.725,1.0,380.318,1.0,17.713,1.0,97.911,0.997024,0.072,1.0,3.81,1.0,0.4012138551141648,0.9965277777777777,143.88715509259256,0.9895833333333334,496.8055729166667,0.9444444444444443,20.90338541666667,0.9444444444444443,89.97682870370369,0.9895833333333334,43.81189583333333,0.9895833333333334,453.40877314814816,0.9895833333333334,397.862,1.0,22.985,22.501,21.745,21.364,20.964,20.91,20.418,20.267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.542,-9999,36.555,36.313,37.356,34.785,36.052,32.345,0.0,-9999,0.0,0.0,0.0,0.0,0.0,0.0,3.92931,0.0,94.7153,0.0,123.152,-9999,26.4791,0.0,34.4291,-9999,-2.46614,0.0,-9999,-2.52048,-2.4704,-2.44982,0.0,0.0,0.0,5.99649,5.80509,6.07737,6.31736,8.43422,8.2048,8.54069,8.80039,2.50514,2.05032,3.60236,4.47672,3.94944,3.24311,3.95015,4.2594,-9999,-9999
20180806,20180812,26.83,1.0,443.222,255.524,1.0,399.425,1.0,15.358,1.0,97.869,0.964286,4.165,1.0,2.847,0.991071,0.3081279137162037,0.9895833333333334,150.07708333333332,1.0,514.8693055555556,1.0,22.03184027777778,1.0,99.43055555555556,1.0,40.691701388888895,1.0,461.5229166666666,1.0,414.303,1.0,23.908,23.585,22.911,22.437,21.875,21.653,20.987,20.715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.58,-9999,36.574,36.236,37.469,34.911,35.994,32.355,0.0,-9999,0.0,0.00297619,0.0,0.0,0.0,0.0,7.16105,0.0,95.7363,0.0,128.784,-9999,17.2857,0.0,23.2525,-9999,-2.12626,0.0,-9999,-2.23471,-2.19061,-2.12647,0.0,0.0,0.0,6.08864,5.893,6.16948,6.41818,8.29611,8.02899,8.3612,8.60879,2.62572,2.16805,3.78255,4.72516,4.11036,3.4208,4.11036,4.42202,-9999,-9999
20180813,20180819,24.587,1.0,430.375,186.015,1.0,410.093,1.0,8.251,1.0,97.654,0.994048,8.33,1.0,2.934,0.880952,0.29298454425365894,0.9340277777777778,133.252864213948,0.9965277777777777,435.5928819444444,1.0,18.902743055555558,1.0,103.05069444444443,1.0,33.49604166666666,1.0,452.5754432624113,0.9965277777777777,418.499,0.9375,23.433,23.274,22.844,22.531,22.069,21.93,21.3,21.047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.599,-9999,36.716,36.292,37.449,34.977,36.041,32.345,0.0,-9999,0.0,0.0,0.0,0.0,0.0,0.0,4.3063,0.327381,64.5251,0.0,92.647,-9999,4.22852,0.0,6.07144,1.29257,-1.26112,0.0,-9999,-1.37468,-1.34202,-1.29612,0.0,0.0,0.0,5.90614,5.71908,5.98723,6.21796,7.36365,7.06137,7.4334,7.55799,2.33922,1.86714,3.34854,4.10059,4.57566,3.89104,4.57364,4.89433,-9999,-9999
20180820,20180826,23.298,0.988095,416.134,190.602,0.988095,399.74,0.988095,7.953,0.988095,97.741,0.982143,3.519,1.0,4.561,0.633929,-9999,-9999,111.23478628419453,0.9756944444444443,373.70536674687605,0.9756944444444443,16.47108937014522,0.9756944444444443,70.86536748564674,0.9756944444444443,28.582427600472815,0.9756944444444443,437.3727003123945,0.9756944444444443,411.638,0.830357,22.064,21.964,21.688,21.562,21.322,21.408,20.983,20.844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.542,-9999,36.555,36.313,37.356,34.785,36.059,32.345,0.0,-9999,0.0,0.0,0.0,0.0,0.0,0.0,1.95413,0.940476,65.5571,0.0,96.9031,-9999,6.39598,0.431548,9.45421,1.0465,-0.448874,0.0,-9999,-0.700937,-0.531343,-0.448874,0.0,0.0,0.0,5.78994,5.60815,5.871,6.09099,6.42578,6.13934,6.50913,6.54142,2.20272,1.74035,3.14638,3.82989,4.36024,3.7062,4.35855,4.66519,-9999,-9999
20180827,20180902,24.843,1.0,400.612,207.311,1.0,410.063,1.0,8.442,1.0,97.631,0.994048,2.083,1.0,4.85,0.994048,0.566493750361895,0.9895833333333334,132.18522644927535,0.9930555555555557,430.5807291666667,0.9930555555555557,19.2897720410628,0.9930555555555557,76.91281702898551,0.9930555555555557,32.53304800724638,0.9930555555555557,451.88630736714975,0.9930555555555557,414.919,0.955357,23.578,23.379,22.9,22.557,22.122,22.017,21.441,21.203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.58,-9999,36.574,36.238,37.469,34.911,35.979,32.355,0.0,-9999,0.0,0.0,0.0,0.0,0.0,0.0,4.0214,0.997024,75.6321,0.0,89.5551,1.65257,6.70449,0.922619,7.93871,1.11066,-0.785529,0.0,-9999,-1.0944,-0.965342,-0.789281,0.0,0.0,0.0,5.92181,5.73392,6.00279,6.2354,6.99192,6.70014,7.02417,7.05681,2.38494,1.92241,3.41984,4.21205,4.84799,4.18087,4.84621,5.17548,-9999,-9999
20180903,20180909,21.227,1.0,383.939,116.081,1.0,407.267,1.0,4.02,1.0,98.084,0.997024,3.232,1.0,3.674,0.738095,0.4323341650851205,0.6875,67.9289236111111,1.0,211.40697916666667,1.0,9.409895833333334,1.0,74.72222222222223,1.0,14.852152777777777,1.0,434.07604166666664,1.0,419.273,0.931548,21.95,22.076,22.155,22.177,21.998,22.045,21.566,21.39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.599,-9999,36.716,36.292,37.449,34.977,36.0,32.345,0.0,-9999,0.0,0.0,0.0,0.0,0.0,0.0,-1.02774,0.997024,28.9033,0.627976,32.5077,0.992846,-2.07535,1.0,-2.33416,0.939715,0.412731,0.0,0.854339,0.19695,0.242026,0.375153,0.0,0.0,0.0,5.61615,5.44244,5.69735,5.90092,5.43964,5.06728,5.5004,5.65889,1.95166,1.48385,2.76811,3.29429,4.05276,3.43418,4.04895,4.32973,-9999,-9999
20180910,20180916,23.481,1.0,366.271,221.765,1.0,376.933,1.0,9.579,1.0,98.023,0.955357,0.0,1.0,3.285,1.0,0.30396989547102526,0.9895833333333335,124.90815972222224,1.0,456.3888345410628,0.9930555555555557,21.63704861111111,0.9930555555555557,67.27743055555555,1.0,34.44798611111111,1.0,439.84236111111113,1.0,419.239,0.803571,21.493,21.331,21.009,20.885,20.711,20.848,20.513,20.486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.542,-9999,36.615,36.281,37.421,35.197,35.468,32.345,0.0,-9999,0.0,0.0,0.0,0.0,0.0,0.0,1.91096,0.997024,76.8053,1.0,90.9442,1.78446,26.1978,1.0,31.0205,1.28937,-1.05664,0.0297619,0.172463,-1.35018,-1.28975,-1.07263,0.0297619,0.0297619,0.0297619,5.80927,5.62664,5.89037,6.112,7.15248,6.92887,7.17917,7.24056,2.21513,1.74672,3.16334,3.84617,4.98336,4.30707,4.982,5.31984,-9999,-9999
20180917,20180923,23.204,1.0,347.79,209.96,1.0,374.864,1.0,11.231,1.0,97.83,0.97619,0.431,1.0,3.738,0.997024,0.4228098672259419,0.9930555555555557,111.418658392435,0.9965277777777778,423.92646424349886,0.9965277777777778,21.147194148936173,0.9965277777777778,64.72027925531916,0.9965277777777778,32.48185431442081,0.9965277777777778,446.2707151300236,0.9965277777777778,417.695,0.928571,22.169,22.074,21.882,21.779,21.529,21.536,21.039,20.882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.744,-9999,36.886,36.201,38.203,36.435,35.419,32.355,0.0,-9999,0.0,0.0,0.0,0.0,0.0,0.0,1.61444,0.955357,75.0004,0.973214,79.8998,2.02595,32.8644,0.988095,35.0113,1.33031,-1.26328,0.869048,0.155569,-1.41938,-1.39406,-1.26328,0.883929,0.809524,0.869048,5.7729,5.59174,5.85381,6.07278,7.20998,7.0508,7.2732,7.43223,2.2149,1.7642,3.16807,3.87462,4.33253,3.67743,4.33196,4.6404,-9999,-9999
