TIMESTAMP,TA_F,TA_F_QC,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
2017,18.494,0.167865,199.136,0.167865,355.55,0.167865,8.896,0.167865,98.342,0.166781,594.34,0.0123858,2.902,0.112158,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.1799,0.166438,91.085,0.0,-9999,-9999,22.3337,0.0,-9999,-9999,-482.297,0.0,-9999,-586.332,-482.297,-446.8,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2018,17.576,0.989098,199.796,0.959132,348.575,0.982477,9.522,0.988984,98.481,0.939669,737.986,0.195605,3.086,0.921005,0.43149461872817896,0.9033105022831052,111.64480398348195,0.905365296803653,409.9380273776013,0.9337328767123287,19.87164110968417,0.8864155251141551,63.18390172792111,0.9478881278538813,25.148431376274686,0.966837899543379,415.97876709583085,0.9667808219178082,422.378,0.65137,16.915,17.175,17.11,17.146,16.948,17.135,16.971,17.053,17.043,0.991096,0.991096,0.991039,0.991096,0.991039,0.991039,0.991096,0.991096,0.991096,18.359,14.998,12.588,10.632,11.537,3.112,9.41,-9999,0.000684932,0.0557648,0.0676941,0.000684932,0.0408105,0.042637,0.0329338,-9999,-0.409647,0.966724,74.0579,0.136358,90.9514,0.427106,27.7244,0.327626,34.0487,0.282775,-427.378,0.0996005,17.6909,-463.566,-427.378,-397.386,0.0997717,0.0996005,0.0999429,1101.46,1041.66,1094.73,1101.46,1498.84,1495.91,1502.89,1543.32,1379.79,1341.11,1376.08,1434.91,1663.85,1675.41,1698.83,1749.23,-9999,-9999
2019,17.588,0.997432,198.378,0.927626,356.026,0.964954,8.716,0.996404,98.351,0.98613,501.071,0.537158,3.003,0.887728,0.4125927681427771,0.8687785388127854,123.46120690474852,0.8977168949771689,410.27296077996465,0.9172374429223745,19.981281513643374,0.955593607305936,65.11591690084511,0.9138698630136987,23.070766231555623,0.9542808219178082,410.5865909986435,0.955079908675799,425.861,0.915753,16.274,16.696,16.592,16.726,16.744,16.705,16.471,16.545,16.55,0.998459,0.998516,0.998516,0.998516,0.98339,0.998459,0.998402,0.998288,0.998459,29.823,31.42,18.517,16.631,17.908,3.435,21.832,25.127,0.724087,0.626712,0.703425,0.72129,0.721176,0.66661,0.493493,0.505422,0.675934,0.986644,59.323,0.597603,72.8554,0.210157,29.7619,0.865126,36.551,0.186458,-24.1514,0.490868,5.41923,-66.7988,-46.5241,-28.6272,0.50371,0.500457,0.495719,1213.19,1122.51,1213.19,1262.03,1247.75,1189.84,1235.37,1308.55,1231.84,1136.65,1175.67,1212.57,1343.38,1229.74,1269.57,1297.02,-9999,-9999
2020,18.046,0.997894,197.848,0.995845,360.662,0.99778,8.829,0.997837,98.363,0.972336,576.357,0.298213,2.825,0.893613,0.39515795991670105,0.8694785974499089,112.86679053832607,0.9733606557377049,417.3316713395744,0.9754098360655737,-9999,-9999,65.09828571745406,0.9949339708561021,23.75923503167801,0.9889571948998179,424.504175171893,0.98981102003643,428.565,0.843352,15.745,16.974,16.848,17.011,13.573,18.525,16.755,13.76,16.84,0.338969,0.999317,0.999317,0.999317,0.223531,0.728939,0.99926,0.232582,0.999317,33.074,35.655,19.157,23.719,-9999,2.869,-9999,24.257,0.955715,0.736794,0.946949,0.397143,-9999,0.934369,-9999,0.884107,0.351086,0.991063,62.8596,0.827698,77.1987,0.22766,29.5731,0.83265,36.3191,0.203789,-263.336,0.573486,5.422,-280.09,-275.004,-264.535,0.559426,0.573941,0.573543,1422.87,1319.33,1384.85,1470.9,1696.62,1589.76,1663.45,1727.49,1370.64,1229.07,1262.59,1382.24,1595.42,1583.14,1605.37,1733.69,-9999,-9999
2021,17.858,0.999658,197.598,0.999772,353.047,0.999658,8.32,0.999658,98.38,0.82871,530.102,0.551712,2.841,0.950457,0.39162983488377984,0.9372716894977168,118.74680248676573,0.9970890410958904,407.7616432155637,0.9978310502283104,21.958722800566292,0.9977739726027397,72.70283022291044,0.997431506849315,23.442852443224997,0.9973173515981735,411.28719809230597,0.9978310502283104,431.535,0.651541,18.465,16.962,15.678,16.958,18.915,19.248,16.34,19.123,16.805,0.200171,0.9996,0.614612,0.9996,0.200171,0.193493,0.682477,0.200057,0.999486,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.03705,0.998288,53.092,0.988299,72.2081,0.177292,33.2814,0.991895,45.2647,0.185546,-315.826,0.58282,6.92493,-325.683,-315.826,-309.865,0.588356,0.58282,0.559075,1307.63,1269.93,1311.26,1317.8,1628.97,1574.23,1632.06,1642.75,1330.44,1324.94,1349.07,1387.79,1709.59,1704.33,1716.14,1739.82,-9999,-9999
