TIMESTAMP,TA_F,TA_F_QC,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
2017,6.455,0.170833,168.591,0.171632,291.687,0.170662,5.497,0.170605,94.52,0.235559,82.659,0.25274,5.11,0.225285,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.56951,0.236644,16.1829,0.212386,22.9548,0.0762277,4.32674,0.235559,6.13731,0.222985,87.8754,0.135731,0.975982,86.7653,87.213,91.0772,0.133961,0.132249,0.13613,243.489,228.602,233.22,245.266,140.127,140.401,141.979,158.133,253.828,236.514,246.322,252.803,223.15,221.432,223.192,227.068,-9999,-9999
2018,5.432,0.993893,167.052,0.993037,292.161,0.993779,4.863,0.993893,94.671,0.949201,81.22,1.0,4.563,0.938071,0.25838525102212945,0.9144406392694063,67.32451804144813,0.9872146118721462,341.6840827970867,0.9848744292237444,68.84253592955932,0.8731164383561644,64.10757012425864,0.9898972602739726,44.85214743719077,0.988013698630137,346.693845786815,0.9882990867579909,-9999,-9999,7.77,7.537,7.566,7.413,7.342,7.502,7.489,7.521,7.937,0.999658,0.999658,0.999658,0.9996,0.999658,0.999658,0.9996,0.999658,0.9996,16.04,10.469,15.009,4.13,-9999,4.887,12.19,19.084,0.000342466,0.000228311,0.000171233,0.000285388,-9999,0.029395,0.018379,0.000399543,0.554531,0.989897,28.674,0.931279,40.6729,0.11476,18.3981,0.982705,26.0969,0.145664,68.3187,0.884475,2.20107,60.8543,66.1118,71.3714,0.887272,0.866324,0.880137,628.696,612.097,627.931,631.251,555.585,552.884,558.223,560.292,654.824,647.366,664.135,673.745,619.128,604.399,613.642,622.203,-9999,-9999
2019,4.396,0.998345,157.032,0.995148,295.415,0.997432,3.872,0.998345,94.57,0.976142,50.827,1.0,4.794,0.922317,0.2692960003660891,0.9031963470319635,59.456997727512054,0.9603881278538812,348.079573538302,0.946917808219178,86.64873477669119,0.946917808219178,68.11371747985083,0.9945205479452055,49.044978963371406,0.9628995433789954,342.5737974675962,0.9616438356164384,418.667,0.914212,7.571,7.326,7.345,7.158,6.971,7.055,7.004,7.095,7.524,0.998288,0.998288,0.998288,0.998288,0.998231,0.998231,0.998402,0.998402,0.998402,16.774,11.574,14.559,3.35,-9999,3.12,9.739,13.875,0.594806,0.581279,0.582648,0.587785,-9999,0.577683,0.596518,0.586644,0.895778,0.994349,36.2272,0.970377,45.8453,0.131177,11.8806,0.977397,15.0349,0.119473,-15.619,0.843836,3.01887,-16.7882,-15.3012,-13.7344,0.833276,0.851998,0.841039,803.373,799.802,801.761,804.803,818.348,815.23,817.242,819.32,845.482,825.209,834.427,845.482,852.003,847.847,858.895,867.998,-9999,-9999
2020,6.915,0.999658,172.883,0.998577,291.647,0.923782,5.661,0.999658,94.515,0.995845,66.467,0.163251,4.932,0.967555,0.28642925046656914,0.9525842440801459,74.32983144212882,0.9023793260473588,362.0203782666225,0.9987477231329689,58.019387813081494,0.998690801457195,62.89630242600941,0.9986338797814208,42.75516622994602,0.9445013661202186,365.1224743789694,0.9036316029143898,419.816,0.80288,8.37,8.073,8.074,7.852,7.664,7.727,7.615,7.61,7.952,0.999658,0.999715,0.999658,0.999658,0.999658,0.999658,0.999545,0.999658,0.999602,13.363,10.237,12.735,2.592,37.038,2.483,9.915,13.24,0.789902,0.877789,0.913251,0.955772,0.972962,0.983607,0.880237,0.978028,0.772419,0.998577,30.8224,0.882514,35.9995,0.119,24.5104,0.885246,28.6272,0.140645,-4.83139,0.776696,2.36451,-10.2103,-7.62547,-3.29887,0.779941,0.749431,0.770776,541.906,533.855,536.759,543.272,542.413,540.517,546.233,549.179,593.164,581.89,586.79,592.497,581.868,579.294,581.634,584.272,-9999,-9999
2021,7.869,0.997717,167.974,0.99726,297.556,0.980537,7.033,0.997603,94.496,0.987386,347.158,0.838984,4.935,0.954852,0.29243254191843865,0.9412671232876713,73.66623431902067,0.9586757990867579,353.3123838247421,0.9810502283105023,40.650818447241214,0.9951484018264841,60.77716442242058,0.9956050228310501,32.99430189620295,0.9950342465753425,364.36672316596736,0.9602168949771689,423.241,0.700742,8.874,8.582,8.602,8.32,8.066,8.022,7.952,7.955,8.258,0.99903,0.99903,0.99903,0.99903,0.99903,0.99903,0.998858,0.998916,0.998801,10.314,7.37,10.099,3.941,31.462,3.689,8.384,13.433,0.834418,0.847831,0.890753,0.894121,0.983048,0.820491,0.981336,0.976427,0.0877603,0.907705,23.1669,0.929852,30.8558,0.101482,30.3109,0.989269,40.3708,0.148349,81.166,0.665696,2.05234,77.0853,81.5177,88.9366,0.669406,0.664555,0.662329,441.504,437.552,441.646,451.528,367.788,348.736,365.73,373.77,489.29,456.802,473.532,504.969,385.3,364.554,373.642,395.567,-9999,-9999
